pm2.5,co,ozone,timestamp
13.2,0.34,40.86,2021-08-30 16:15:00
13.1,0.36,43.73,2021-08-30 16:30:00
13.1,0.38,45.96,2021-08-30 16:45:00
13.1,0.34,45.02,2021-08-30 17:00:00
13.2,0.36,47.54,2021-08-30 17:15:00
13.4,0.36,47.91,2021-08-30 17:30:00
13.4,0.29,46.18,2021-08-30 17:45:00
13.4,,46.05,2021-08-30 18:00:00
13.5,0.31,43.31,2021-08-30 18:15:00
13.7,0.36,41.43,2021-08-30 18:30:00
13.7,0.27,41.24,2021-08-30 18:45:00
13.7,0.31,38.86,2021-08-30 19:00:00
14.2,0.4,36.56,2021-08-30 19:15:00
15.5,0.3,38.73,2021-08-30 19:30:00
15.5,0.32,39.07,2021-08-30 19:45:00
15.5,0.22,36.4,2021-08-30 20:00:00
13.8,0.26,37.36,2021-08-30 20:15:00
8.5,0.26,34.68,2021-08-30 20:30:00
8.5,0.27,32.5,2021-08-30 20:45:00
8.5,0.26,32.1,2021-08-30 21:00:00
9.2,0.28,31.62,2021-08-30 21:15:00
11.6,0.29,29.98,2021-08-30 21:30:00
11.6,0.21,29.02,2021-08-30 21:45:00
11.6,0.31,26.46,2021-08-30 22:00:00
13.2,0.31,24.23,2021-08-30 22:15:00
18.3,0.34,24.54,2021-08-30 22:30:00
18.3,0.33,23.46,2021-08-30 22:45:00
18.3,0.35,23.11,2021-08-30 23:00:00
16.4,0.29,20.52,2021-08-30 23:15:00
10.1,0.34,21.35,2021-08-30 23:30:00
10.1,,22.03,2021-08-31 00:00:00
9.2,0.31,22.01,2021-08-31 00:15:00
6.4,0.34,22.49,2021-08-31 00:30:00
6.4,0.33,22.78,2021-08-31 00:45:00
6.4,0.31,23.23,2021-08-31 01:00:00
7.5,0.32,23.59,2021-08-31 01:15:00
11.3,0.33,25.05,2021-08-31 01:30:00
11.3,0.3,26.57,2021-08-31 01:45:00
11.3,0.25,26.69,2021-08-31 02:00:00
10.3,0.33,27.18,2021-08-31 02:15:00
7.2,0.32,26.19,2021-08-31 02:30:00
7.2,0.31,26.88,2021-08-31 02:45:00
7.2,0.32,26.17,2021-08-31 03:00:00
10.3,0.29,26.41,2021-08-31 03:15:00
20.8,0.36,27.43,2021-08-31 03:30:00
20.8,0.29,26.9,2021-08-31 03:45:00
20.8,0.23,26.05,2021-08-31 04:00:00
20.5,0.25,25.2,2021-08-31 04:15:00
19.8,0.24,25.97,2021-08-31 04:30:00
19.8,0.21,27.87,2021-08-31 04:45:00
19.8,0.21,28.99,2021-08-31 05:00:00
19.1,0.22,28.38,2021-08-31 05:15:00
16.7,0.15,27.96,2021-08-31 05:30:00
16.7,0.18,27.08,2021-08-31 05:45:00
16.7,0.27,25.73,2021-08-31 06:00:00
15.8,0.26,25.8,2021-08-31 06:15:00
12.7,0.22,24.87,2021-08-31 06:30:00
12.7,0.26,25.82,2021-08-31 06:45:00
12.7,0.26,26.58,2021-08-31 07:00:00
16.8,0.21,27.17,2021-08-31 07:15:00
30.3,0.24,27.0,2021-08-31 07:30:00
30.3,0.26,27.6,2021-08-31 07:45:00
30.3,0.56,30.0,2021-08-31 08:00:00
27.3,0.5,31.47,2021-08-31 08:15:00
17.4,0.52,34.08,2021-08-31 08:30:00
17.4,0.48,36.18,2021-08-31 08:45:00
17.4,0.49,37.27,2021-08-31 09:00:00
18.8,0.56,38.11,2021-08-31 09:15:00
23.5,0.54,38.01,2021-08-31 09:30:00
23.5,0.6,36.82,2021-08-31 09:45:00
23.5,0.27,39.65,2021-08-31 10:00:00
22.9,0.27,38.94,2021-08-31 10:15:00
20.9,0.32,38.99,2021-08-31 10:30:00
20.9,0.31,38.52,2021-08-31 10:45:00
20.9,0.32,37.16,2021-08-31 11:00:00
20.1,0.36,38.16,2021-08-31 11:15:00
17.3,0.33,40.06,2021-08-31 11:30:00
17.3,0.34,40.06,2021-08-31 11:45:00
17.3,0.3,38.35,2021-08-31 12:00:00
31.2,0.28,39.67,2021-08-31 12:15:00
76.9,0.29,41.59,2021-08-31 12:30:00
76.9,0.32,43.32,2021-08-31 12:45:00
76.9,0.35,44.48,2021-08-31 13:00:00
72.3,0.28,46.0,2021-08-31 13:15:00
57.1,0.31,45.55,2021-08-31 13:30:00
57.1,0.28,47.28,2021-08-31 13:45:00
57.1,0.33,45.57,2021-08-31 14:00:00
57.2,0.29,44.75,2021-08-31 14:15:00
57.6,0.34,43.96,2021-08-31 14:30:00
57.6,0.36,40.88,2021-08-31 14:45:00
57.6,0.35,39.32,2021-08-31 15:00:00
51.1,0.32,42.96,2021-08-31 15:15:00
,0.32,42.25,2021-08-31 15:30:00
29.5,0.26,44.05,2021-08-31 15:45:00
29.5,0.19,43.31,2021-08-31 16:00:00
26.4,0.2,46.29,2021-08-31 16:15:00
16.5,0.24,43.01,2021-08-31 16:30:00
16.5,0.23,45.29,2021-08-31 16:45:00
16.5,0.2,45.29,2021-08-31 17:00:00
15.1,0.22,45.19,2021-08-31 17:15:00
10.8,0.26,41.52,2021-08-31 17:30:00
10.8,0.29,39.03,2021-08-31 17:45:00
10.8,0.24,37.11,2021-08-31 18:00:00
9.6,0.24,35.73,2021-08-31 18:15:00
5.4,0.32,33.15,2021-08-31 18:30:00
5.4,0.36,29.86,2021-08-31 18:45:00
5.4,0.28,31.41,2021-08-31 19:00:00
4.8,0.25,29.42,2021-08-31 19:15:00
2.7,0.29,25.55,2021-08-31 19:30:00
2.7,0.3,24.22,2021-08-31 19:45:00
2.7,0.23,23.73,2021-08-31 20:00:00
3.7,0.36,18.56,2021-08-31 20:15:00
7.1,0.31,18.1,2021-08-31 20:30:00
7.1,0.41,20.36,2021-08-31 20:45:00
7.1,0.34,19.24,2021-08-31 21:00:00
10.5,0.34,20.21,2021-08-31 21:15:00
21.8,0.37,17.93,2021-08-31 21:30:00
21.8,0.32,16.54,2021-08-31 21:45:00
21.8,0.33,16.22,2021-08-31 22:00:00
20.8,0.38,16.25,2021-08-31 22:15:00
17.8,0.41,16.75,2021-08-31 22:30:00
17.8,0.4,16.64,2021-08-31 22:45:00
17.8,0.34,17.85,2021-08-31 23:00:00
16.3,0.33,19.95,2021-08-31 23:15:00
11.3,0.32,21.91,2021-08-31 23:30:00
11.3,0.33,25.81,2021-09-01 00:00:00
10.1,0.37,26.71,2021-09-01 00:15:00
5.9,0.4,28.1,2021-09-01 00:30:00
5.9,0.39,28.11,2021-09-01 00:45:00
5.9,0.35,26.06,2021-09-01 01:00:00
5.7,0.34,24.71,2021-09-01 01:15:00
5.1,0.35,23.81,2021-09-01 01:30:00
5.1,0.36,25.51,2021-09-01 01:45:00
5.1,0.37,27.17,2021-09-01 02:00:00
10.3,0.37,25.37,2021-09-01 02:15:00
27.1,0.39,24.99,2021-09-01 02:30:00
27.1,0.35,26.13,2021-09-01 02:45:00
27.1,0.35,26.81,2021-09-01 03:00:00
24.1,0.35,27.96,2021-09-01 03:15:00
14.2,0.33,28.9,2021-09-01 03:30:00
14.2,0.37,30.55,2021-09-01 03:45:00
14.2,0.31,28.41,2021-09-01 04:00:00
14.0,0.39,25.04,2021-09-01 04:15:00
13.5,0.32,24.03,2021-09-01 04:30:00
13.5,0.37,22.69,2021-09-01 04:45:00
13.5,0.36,22.81,2021-09-01 05:00:00
12.4,0.36,23.72,2021-09-01 05:15:00
8.6,0.32,22.46,2021-09-01 05:30:00
8.6,0.33,20.12,2021-09-01 05:45:00
8.6,0.08,18.25,2021-09-01 06:00:00
13.0,0.05,18.12,2021-09-01 06:15:00
27.4,0.11,20.07,2021-09-01 06:30:00
27.4,0.09,23.0,2021-09-01 06:45:00
27.4,0.08,24.85,2021-09-01 07:00:00
29.9,0.1,29.91,2021-09-01 07:15:00
38.1,0.12,30.58,2021-09-01 07:30:00
38.1,0.1,33.05,2021-09-01 07:45:00
38.1,0.42,33.79,2021-09-01 08:00:00
37.1,0.45,35.89,2021-09-01 08:15:00
33.6,0.44,37.57,2021-09-01 08:30:00
33.6,0.45,36.44,2021-09-01 08:45:00
33.6,0.45,38.36,2021-09-01 09:00:00
32.0,0.46,39.49,2021-09-01 09:15:00
26.7,0.4,47.29,2021-09-01 09:30:00
26.7,0.42,56.47,2021-09-01 09:45:00
26.7,0.36,61.28,2021-09-01 10:00:00
33.3,0.33,64.32,2021-09-01 10:15:00
54.8,0.34,68.31,2021-09-01 10:30:00
54.8,0.34,73.33,2021-09-01 10:45:00
54.8,0.35,76.44,2021-09-01 11:00:00
59.0,0.41,74.84,2021-09-01 11:15:00
73.1,0.34,75.91,2021-09-01 11:30:00
73.1,0.3,79.26,2021-09-01 11:45:00
73.1,0.41,79.57,2021-09-01 12:00:00
68.9,0.36,82.57,2021-09-01 12:15:00
55.1,0.33,80.21,2021-09-01 12:30:00
55.1,0.36,78.07,2021-09-01 12:45:00
55.1,0.39,80.75,2021-09-01 13:00:00
50.9,0.33,78.1,2021-09-01 13:15:00
37.1,0.3,81.19,2021-09-01 13:30:00
37.1,0.33,83.5,2021-09-01 13:45:00
37.1,0.35,78.34,2021-09-01 14:00:00
36.2,0.38,75.08,2021-09-01 14:15:00
33.3,0.38,72.22,2021-09-01 14:30:00
33.3,0.36,78.2,2021-09-01 14:45:00
33.3,0.43,82.45,2021-09-01 15:00:00
31.2,0.44,77.26,2021-09-01 15:15:00
24.3,0.4,80.03,2021-09-01 15:30:00
24.3,0.41,76.41,2021-09-01 15:45:00
24.3,0.41,76.02,2021-09-01 16:00:00
21.8,0.41,77.61,2021-09-01 16:15:00
13.3,0.41,79.6,2021-09-01 16:30:00
13.3,0.47,73.96,2021-09-01 16:45:00
13.3,0.41,78.66,2021-09-01 17:00:00
11.8,0.38,75.81,2021-09-01 17:15:00
7.1,0.37,74.09,2021-09-01 17:30:00
7.1,0.45,60.48,2021-09-01 17:45:00
7.1,0.37,67.81,2021-09-01 18:00:00
10.7,0.47,64.1,2021-09-01 18:15:00
22.5,0.45,56.04,2021-09-01 18:30:00
22.5,0.55,50.58,2021-09-01 18:45:00
22.5,0.66,40.83,2021-09-01 19:00:00
19.9,0.84,21.64,2021-09-01 19:15:00
11.2,0.68,25.68,2021-09-01 19:30:00
11.2,0.78,26.49,2021-09-01 19:45:00
11.2,0.45,44.81,2021-09-01 20:00:00
10.5,0.35,66.93,2021-09-01 20:15:00
8.1,0.33,64.96,2021-09-01 20:30:00
8.1,0.4,58.15,2021-09-01 20:45:00
8.1,0.42,45.86,2021-09-01 21:00:00
7.3,0.4,41.22,2021-09-01 21:15:00
4.4,0.46,37.87,2021-09-01 21:30:00
4.4,0.46,29.2,2021-09-01 21:45:00
4.4,0.5,25.44,2021-09-01 22:00:00
4.3,0.51,17.65,2021-09-01 22:15:00
3.9,0.45,22.32,2021-09-01 22:30:00
3.9,0.37,26.9,2021-09-01 22:45:00
3.9,0.34,27.48,2021-09-01 23:00:00
6.0,0.34,28.41,2021-09-01 23:15:00
13.0,0.38,27.25,2021-09-01 23:30:00
13.0,,20.62,2021-09-02 00:00:00
11.7,0.34,18.24,2021-09-02 00:15:00
7.3,0.38,17.58,2021-09-02 00:30:00
7.3,0.36,21.73,2021-09-02 00:45:00
7.3,0.35,23.41,2021-09-02 01:00:00
6.7,0.32,24.07,2021-09-02 01:15:00
4.6,0.35,22.21,2021-09-02 01:30:00
4.6,0.33,21.45,2021-09-02 01:45:00
4.6,0.32,28.0,2021-09-02 02:00:00
5.7,0.4,32.53,2021-09-02 02:15:00
9.1,0.39,31.84,2021-09-02 02:30:00
9.1,0.41,30.36,2021-09-02 02:45:00
9.1,0.4,32.22,2021-09-02 03:00:00
9.3,0.36,31.1,2021-09-02 03:15:00
9.8,0.36,28.51,2021-09-02 03:30:00
9.8,0.43,26.46,2021-09-02 03:45:00
9.8,0.51,24.03,2021-09-02 04:00:00
13.4,0.45,23.43,2021-09-02 04:15:00
25.1,0.44,22.09,2021-09-02 04:30:00
25.1,0.47,18.21,2021-09-02 04:45:00
25.1,0.43,17.95,2021-09-02 05:00:00
27.6,0.41,15.58,2021-09-02 05:15:00
35.6,0.46,16.21,2021-09-02 05:30:00
35.6,0.63,16.98,2021-09-02 05:45:00
35.6,0.55,16.37,2021-09-02 06:00:00
38.7,0.62,16.32,2021-09-02 06:15:00
,0.0,,2021-09-02 06:30:00
48.9,0.51,25.5,2021-09-02 06:45:00
48.9,0.53,27.83,2021-09-02 07:00:00
46.1,0.4,35.91,2021-09-02 07:15:00
36.6,0.33,41.63,2021-09-02 07:30:00
36.6,0.35,46.36,2021-09-02 07:45:00
36.6,,48.52,2021-09-02 08:00:00
35.3,0.31,50.55,2021-09-02 08:15:00
30.9,0.28,51.37,2021-09-02 08:30:00
30.9,0.25,56.19,2021-09-02 08:45:00
30.9,0.22,59.27,2021-09-02 09:00:00
34.5,0.25,62.47,2021-09-02 09:15:00
46.0,0.23,62.56,2021-09-02 09:30:00
46.0,0.25,61.71,2021-09-02 09:45:00
46.0,0.21,63.83,2021-09-02 10:00:00
48.0,0.22,68.47,2021-09-02 10:15:00
54.7,0.22,68.65,2021-09-02 10:30:00
54.7,0.29,71.38,2021-09-02 10:45:00
54.7,0.29,75.6,2021-09-02 11:00:00
51.5,0.31,74.44,2021-09-02 11:15:00
40.9,0.24,80.94,2021-09-02 11:30:00
40.9,0.25,81.8,2021-09-02 11:45:00
40.9,0.25,78.69,2021-09-02 12:00:00
36.5,0.24,77.46,2021-09-02 12:15:00
22.0,0.22,77.48,2021-09-02 12:30:00
22.0,0.22,79.43,2021-09-02 12:45:00
22.0,0.21,79.33,2021-09-02 13:00:00
19.7,0.23,77.08,2021-09-02 13:15:00
11.9,0.22,77.67,2021-09-02 13:30:00
11.9,0.18,80.15,2021-09-02 13:45:00
11.9,0.24,78.15,2021-09-02 14:00:00
12.2,0.26,75.14,2021-09-02 14:15:00
13.3,0.27,70.77,2021-09-02 14:30:00
13.3,0.26,73.62,2021-09-02 14:45:00
13.3,0.26,75.9,2021-09-02 15:00:00
12.7,0.25,78.04,2021-09-02 15:15:00
10.8,0.24,78.09,2021-09-02 15:30:00
10.8,0.23,78.11,2021-09-02 15:45:00
10.8,0.38,79.38,2021-09-02 16:00:00
9.8,0.43,80.37,2021-09-02 16:15:00
6.3,0.35,79.84,2021-09-02 16:30:00
6.3,0.4,80.45,2021-09-02 16:45:00
6.3,0.35,80.85,2021-09-02 17:00:00
8.2,0.42,76.71,2021-09-02 17:15:00
14.7,0.51,72.69,2021-09-02 17:30:00
14.7,0.51,73.82,2021-09-02 17:45:00
14.7,0.23,74.15,2021-09-02 18:00:00
14.8,0.38,68.4,2021-09-02 18:15:00
15.2,0.33,67.31,2021-09-02 18:30:00
15.2,0.43,55.84,2021-09-02 18:45:00
15.2,0.61,34.85,2021-09-02 19:00:00
13.5,0.6,32.06,2021-09-02 19:15:00
7.6,0.53,35.94,2021-09-02 19:30:00
7.6,0.6,34.31,2021-09-02 19:45:00
7.6,0.51,35.43,2021-09-02 20:00:00
7.0,0.79,38.1,2021-09-02 20:15:00
4.8,0.54,47.3,2021-09-02 20:30:00
4.8,0.52,43.02,2021-09-02 20:45:00
4.8,0.55,36.17,2021-09-02 21:00:00
7.1,0.56,36.31,2021-09-02 21:15:00
14.6,0.63,30.55,2021-09-02 21:30:00
14.6,0.6,29.5,2021-09-02 21:45:00
14.6,0.66,25.17,2021-09-02 22:00:00
15.8,0.75,21.71,2021-09-02 22:15:00
19.9,0.74,23.55,2021-09-02 22:30:00
19.9,0.76,26.04,2021-09-02 22:45:00
19.9,0.65,27.48,2021-09-02 23:00:00
21.5,0.66,27.94,2021-09-02 23:15:00
26.7,0.62,24.62,2021-09-02 23:30:00
26.7,0.5,23.13,2021-09-03 00:00:00
24.9,0.54,21.36,2021-09-03 00:15:00
18.8,0.54,17.03,2021-09-03 00:30:00
18.8,0.56,16.05,2021-09-03 00:45:00
18.8,0.6,17.26,2021-09-03 01:00:00
21.4,0.56,17.19,2021-09-03 01:15:00
29.7,0.6,15.82,2021-09-03 01:30:00
29.7,0.51,14.74,2021-09-03 01:45:00
29.7,0.47,13.94,2021-09-03 02:00:00
28.1,0.41,13.57,2021-09-03 02:15:00
23.0,0.44,12.32,2021-09-03 02:30:00
23.0,0.46,11.28,2021-09-03 02:45:00
23.0,0.46,11.25,2021-09-03 03:00:00
26.0,0.43,9.11,2021-09-03 03:15:00
36.1,0.41,8.41,2021-09-03 03:30:00
36.1,0.46,9.36,2021-09-03 03:45:00
36.1,,9.15,2021-09-03 04:00:00
34.3,0.45,10.02,2021-09-03 04:15:00
28.4,0.41,14.12,2021-09-03 04:30:00
28.4,0.34,14.97,2021-09-03 04:45:00
28.4,0.38,15.82,2021-09-03 05:00:00
28.5,0.4,18.39,2021-09-03 05:15:00
28.8,0.41,19.13,2021-09-03 05:30:00
28.8,0.5,18.96,2021-09-03 05:45:00
28.8,0.51,16.85,2021-09-03 06:00:00
29.8,0.54,16.0,2021-09-03 06:15:00
33.3,0.48,17.33,2021-09-03 06:30:00
33.3,0.44,21.66,2021-09-03 06:45:00
33.3,0.36,30.69,2021-09-03 07:00:00
29.8,0.34,35.29,2021-09-03 07:15:00
17.9,0.37,38.82,2021-09-03 07:30:00
17.9,0.33,41.1,2021-09-03 07:45:00
17.9,0.3,43.82,2021-09-03 08:00:00
17.9,0.32,49.86,2021-09-03 08:15:00
18.0,0.36,55.55,2021-09-03 08:30:00
18.0,0.33,62.67,2021-09-03 08:45:00
18.0,0.35,68.75,2021-09-03 09:00:00
29.5,0.38,70.36,2021-09-03 09:15:00
67.1,0.3,70.39,2021-09-03 09:30:00
67.1,0.32,69.91,2021-09-03 09:45:00
67.1,0.31,73.55,2021-09-03 10:00:00
62.9,0.3,73.97,2021-09-03 10:15:00
49.1,0.35,66.63,2021-09-03 10:30:00
49.1,0.31,75.12,2021-09-03 10:45:00
49.1,0.34,79.31,2021-09-03 11:00:00
49.7,0.36,82.61,2021-09-03 11:15:00
51.5,0.39,87.2,2021-09-03 11:30:00
51.5,0.33,94.43,2021-09-03 11:45:00
51.5,0.24,85.92,2021-09-03 12:00:00
45.6,0.25,80.34,2021-09-03 12:15:00
26.0,0.17,83.9,2021-09-03 12:30:00
26.0,0.15,79.83,2021-09-03 12:45:00
26.0,0.23,77.13,2021-09-03 13:00:00
23.0,0.19,80.47,2021-09-03 13:15:00
13.2,0.18,84.12,2021-09-03 13:30:00
13.2,0.2,83.02,2021-09-03 13:45:00
13.2,0.19,83.31,2021-09-03 14:00:00
14.1,0.23,78.47,2021-09-03 14:15:00
17.1,0.28,75.22,2021-09-03 14:30:00
17.1,0.22,79.53,2021-09-03 14:45:00
17.1,0.25,75.72,2021-09-03 15:00:00
15.7,0.2,78.03,2021-09-03 15:15:00
11.1,0.25,74.5,2021-09-03 15:30:00
11.1,0.28,64.28,2021-09-03 15:45:00
11.1,,59.88,2021-09-03 16:00:00
9.8,0.38,59.77,2021-09-03 16:15:00
5.6,0.37,60.7,2021-09-03 16:30:00
5.6,0.37,62.17,2021-09-03 16:45:00
5.6,0.44,61.06,2021-09-03 17:00:00
5.4,0.44,57.27,2021-09-03 17:15:00
4.9,0.46,54.73,2021-09-03 17:30:00
4.9,0.49,49.84,2021-09-03 17:45:00
4.9,,46.62,2021-09-03 18:00:00
4.8,0.44,45.48,2021-09-03 18:15:00
4.3,0.53,38.09,2021-09-03 18:30:00
4.3,0.51,29.47,2021-09-03 18:45:00
4.3,0.53,28.18,2021-09-03 19:00:00
4.2,0.5,28.33,2021-09-03 19:15:00
4.0,0.49,27.01,2021-09-03 19:30:00
4.0,0.48,22.69,2021-09-03 19:45:00
4.0,0.4,21.57,2021-09-03 20:00:00
4.6,0.31,23.18,2021-09-03 20:15:00
6.8,0.29,25.92,2021-09-03 20:30:00
6.8,0.37,23.11,2021-09-03 20:45:00
6.8,0.35,23.23,2021-09-03 21:00:00
9.4,0.2,38.7,2021-09-03 21:15:00
17.9,0.16,50.11,2021-09-03 21:30:00
17.9,0.12,47.96,2021-09-03 21:45:00
17.9,0.03,47.95,2021-09-03 22:00:00
19.0,0.1,47.15,2021-09-03 22:15:00
22.8,0.01,47.53,2021-09-03 22:30:00
22.8,0.01,49.37,2021-09-03 22:45:00
22.8,0.0,48.31,2021-09-03 23:00:00
20.4,0.02,46.7,2021-09-03 23:15:00
12.6,0.02,41.95,2021-09-03 23:30:00
12.6,0.18,47.07,2021-09-04 00:00:00
11.3,0.22,41.11,2021-09-04 00:15:00
6.8,0.24,36.43,2021-09-04 00:30:00
6.8,0.19,36.97,2021-09-04 00:45:00
6.8,0.2,36.32,2021-09-04 01:00:00
6.2,0.18,32.43,2021-09-04 01:15:00
4.2,0.23,28.53,2021-09-04 01:30:00
4.2,0.26,21.71,2021-09-04 01:45:00
4.2,0.26,16.39,2021-09-04 02:00:00
4.4,0.32,16.32,2021-09-04 02:15:00
5.2,0.31,15.49,2021-09-04 02:30:00
5.2,0.37,16.98,2021-09-04 02:45:00
5.2,0.33,24.59,2021-09-04 03:00:00
5.1,0.27,34.56,2021-09-04 03:15:00
5.1,0.24,39.5,2021-09-04 03:30:00
5.1,0.21,36.24,2021-09-04 03:45:00
5.1,0.38,36.8,2021-09-04 04:00:00
5.4,0.43,39.18,2021-09-04 04:15:00
6.6,0.41,40.05,2021-09-04 04:30:00
6.6,0.42,42.62,2021-09-04 04:45:00
6.6,0.51,37.73,2021-09-04 05:00:00
8.7,0.42,37.93,2021-09-04 05:15:00
15.6,0.3,39.26,2021-09-04 05:30:00
15.6,0.28,35.83,2021-09-04 05:45:00
15.6,0.21,30.96,2021-09-04 06:00:00
17.5,0.27,29.42,2021-09-04 06:15:00
23.6,0.25,30.38,2021-09-04 06:30:00
23.6,0.25,30.99,2021-09-04 06:45:00
23.6,0.25,33.04,2021-09-04 07:00:00
20.9,0.24,39.95,2021-09-04 07:15:00
12.0,0.23,42.71,2021-09-04 07:30:00
12.0,0.22,39.31,2021-09-04 07:45:00
12.0,0.28,39.84,2021-09-04 08:00:00
13.5,0.31,41.99,2021-09-04 08:15:00
18.6,0.28,43.32,2021-09-04 08:30:00
18.6,0.29,43.6,2021-09-04 08:45:00
18.6,0.31,42.64,2021-09-04 09:00:00
17.2,0.28,52.79,2021-09-04 09:15:00
12.8,0.29,57.58,2021-09-04 09:30:00
12.8,0.28,56.66,2021-09-04 09:45:00
12.8,0.29,54.01,2021-09-04 10:00:00
11.7,0.26,52.06,2021-09-04 10:15:00
7.9,0.37,53.76,2021-09-04 10:30:00
7.9,0.31,55.19,2021-09-04 10:45:00
7.9,0.34,57.62,2021-09-04 11:00:00
8.5,0.37,57.5,2021-09-04 11:15:00
10.7,0.3,61.41,2021-09-04 11:30:00
10.7,0.34,64.43,2021-09-04 11:45:00
10.7,0.28,64.09,2021-09-04 12:00:00
,0.0,,2021-09-04 12:15:00
46.5,0.29,69.65,2021-09-04 12:30:00
46.5,,70.06,2021-09-04 12:45:00
46.5,0.38,64.65,2021-09-04 13:00:00
44.3,0.43,54.64,2021-09-04 13:15:00
36.9,,41.03,2021-09-04 13:30:00
36.9,0.35,44.98,2021-09-04 13:45:00
36.9,0.22,43.17,2021-09-04 14:00:00
32.6,0.28,36.06,2021-09-04 14:15:00
18.5,0.26,34.47,2021-09-04 14:30:00
18.5,0.2,41.88,2021-09-04 14:45:00
18.5,0.2,52.86,2021-09-04 15:00:00
16.3,0.3,47.61,2021-09-04 15:15:00
9.2,0.22,41.26,2021-09-04 15:30:00
9.2,0.22,41.56,2021-09-04 15:45:00
9.2,0.27,32.15,2021-09-04 16:00:00
8.2,0.27,34.07,2021-09-04 16:15:00
4.6,,38.22,2021-09-04 16:30:00
4.6,0.34,35.48,2021-09-04 16:45:00
4.6,0.31,40.35,2021-09-04 17:00:00
5.3,0.3,45.91,2021-09-04 17:15:00
7.5,0.3,42.39,2021-09-04 17:30:00
7.5,0.33,38.58,2021-09-04 17:45:00
7.5,0.36,40.79,2021-09-04 18:00:00
6.8,0.38,38.1,2021-09-04 18:15:00
4.7,0.35,36.22,2021-09-04 18:30:00
4.7,0.3,37.44,2021-09-04 18:45:00
4.7,0.35,37.66,2021-09-04 19:00:00
4.7,0.42,30.85,2021-09-04 19:15:00
4.6,0.45,27.74,2021-09-04 19:30:00
,0.49,,2021-09-04 19:45:00
4.6,0.38,22.35,2021-09-04 20:00:00
4.9,0.44,19.86,2021-09-04 20:15:00
6.1,0.45,18.71,2021-09-04 20:30:00
6.1,0.47,16.06,2021-09-04 20:45:00
6.1,0.52,12.31,2021-09-04 21:00:00
8.7,0.45,13.57,2021-09-04 21:15:00
17.1,0.37,18.31,2021-09-04 21:30:00
17.1,0.32,21.11,2021-09-04 21:45:00
17.1,0.39,20.92,2021-09-04 22:00:00
22.8,0.46,19.88,2021-09-04 22:15:00
41.6,0.46,19.19,2021-09-04 22:30:00
41.6,0.39,19.29,2021-09-04 22:45:00
41.6,0.41,18.58,2021-09-04 23:00:00
37.2,0.45,13.99,2021-09-04 23:15:00
22.7,0.41,18.52,2021-09-05 00:00:00
20.1,0.39,19.03,2021-09-05 00:15:00
11.8,0.39,18.37,2021-09-05 00:30:00
11.8,0.37,16.91,2021-09-05 00:45:00
11.8,0.41,17.13,2021-09-05 01:00:00
10.5,0.4,15.06,2021-09-05 01:15:00
6.2,0.35,13.77,2021-09-05 01:30:00
6.2,0.38,12.75,2021-09-05 01:45:00
6.2,0.25,11.9,2021-09-05 02:00:00
7.0,0.3,11.2,2021-09-05 02:15:00
9.7,0.3,10.3,2021-09-05 02:30:00
9.7,0.32,10.24,2021-09-05 02:45:00
,0.28,12.27,2021-09-05 03:00:00
11.0,0.26,13.29,2021-09-05 03:15:00
15.1,0.27,13.25,2021-09-05 03:30:00
15.1,0.26,13.24,2021-09-05 03:45:00
15.1,0.19,12.99,2021-09-05 04:00:00
15.2,0.27,13.15,2021-09-05 04:15:00
15.3,0.26,13.09,2021-09-05 04:30:00
,0.25,13.13,2021-09-05 04:45:00
15.3,0.29,13.18,2021-09-05 05:00:00
17.5,0.27,11.29,2021-09-05 05:15:00
24.8,0.26,9.54,2021-09-05 05:30:00
24.8,0.25,9.9,2021-09-05 05:45:00
24.8,0.28,8.81,2021-09-05 06:00:00
22.4,0.34,8.11,2021-09-05 06:15:00
14.5,0.37,9.51,2021-09-05 06:30:00
,0.31,62.4,2021-09-05 11:30:00
,0.33,57.35,2021-09-05 11:45:00
,0.08,60.18,2021-09-05 12:00:00
123.3,0.08,56.52,2021-09-05 12:15:00
71.3,0.08,60.46,2021-09-05 12:30:00
71.3,0.05,58.84,2021-09-05 12:45:00
71.3,0.03,69.09,2021-09-05 13:00:00
63.0,0.07,64.32,2021-09-05 13:15:00
35.6,0.06,61.28,2021-09-05 13:30:00
35.6,0.12,58.43,2021-09-05 13:45:00
35.6,0.43,53.69,2021-09-05 14:00:00
36.0,0.42,50.46,2021-09-05 14:15:00
37.0,0.41,50.6,2021-09-05 14:30:00
37.0,0.52,45.03,2021-09-05 14:45:00
37.0,0.47,41.49,2021-09-05 15:00:00
32.9,0.44,42.91,2021-09-05 15:15:00
19.3,0.46,41.97,2021-09-05 15:30:00
19.3,0.45,39.76,2021-09-05 15:45:00
19.3,0.22,38.24,2021-09-05 16:00:00
17.1,0.19,48.57,2021-09-05 16:15:00
9.7,0.1,53.63,2021-09-05 16:30:00
9.7,0.1,58.21,2021-09-05 16:45:00
9.7,0.17,60.19,2021-09-05 17:00:00
18.8,0.16,54.06,2021-09-05 17:15:00
48.8,0.22,52.15,2021-09-05 17:30:00
48.8,0.18,49.83,2021-09-05 17:45:00
48.8,0.4,51.77,2021-09-05 18:00:00
43.1,0.49,43.7,2021-09-05 18:15:00
24.4,0.57,33.18,2021-09-05 18:30:00
24.4,0.57,27.72,2021-09-05 18:45:00
