pm2.5,pm10,no,no2,so2,co,nox,timestamp
10.62,111.64,6.99,20.0,,0.53,16.1,2023-02-12 15:30:00
21.74,101.04,7.05,20.08,,0.53,16.19,2023-02-12 15:45:00
21.99,100.8,6.27,20.07,,0.53,15.56,2023-02-12 16:00:00
21.99,100.8,6.96,20.04,,0.53,16.09,2023-02-12 16:15:00
21.99,100.8,6.61,20.0,,0.53,15.79,2023-02-12 16:30:00
31.32,107.14,7.34,19.92,,0.53,16.33,2023-02-12 16:45:00
31.53,107.29,7.03,20.13,,0.53,16.2,2023-02-12 17:00:00
31.53,107.29,6.71,19.98,,0.54,15.86,2023-02-12 17:15:00
31.53,107.29,6.57,20.12,,0.54,15.82,2023-02-12 17:30:00
36.34,114.96,6.49,20.08,,0.55,15.74,2023-02-12 17:45:00
36.45,115.14,6.7,19.7,,0.55,15.71,2023-02-12 18:00:00
36.45,115.14,6.95,20.06,,0.56,16.1,2023-02-12 18:15:00
36.45,115.14,6.47,20.16,,0.56,15.76,2023-02-12 18:30:00
65.79,138.92,6.8,20.01,,0.57,15.95,2023-02-12 18:45:00
66.45,139.46,7.22,19.84,,0.58,16.2,2023-02-12 19:00:00
66.45,139.46,7.03,20.19,,0.58,16.23,2023-02-12 19:15:00
66.45,139.46,7.0,20.37,,0.59,16.3,2023-02-12 19:30:00
56.36,128.71,7.31,20.01,,0.59,16.36,2023-02-12 19:45:00
56.13,128.46,6.38,19.96,,0.6,15.59,2023-02-12 20:00:00
56.13,128.46,6.43,19.7,,0.6,15.49,2023-02-12 20:15:00
56.13,128.46,7.12,19.88,,0.61,16.14,2023-02-12 20:30:00
55.91,141.26,7.21,19.71,,0.61,16.12,2023-02-12 20:45:00
55.91,141.55,6.66,19.86,,0.61,15.76,2023-02-12 21:00:00
55.91,141.55,6.49,19.93,,0.62,15.66,2023-02-12 21:15:00
55.91,141.55,6.26,19.8,,0.62,15.4,2023-02-12 21:30:00
74.31,138.84,6.25,19.9,,0.62,15.45,2023-02-12 21:45:00
74.73,138.78,6.6,20.03,,0.63,15.8,2023-02-12 22:00:00
74.73,138.78,6.81,19.88,,0.63,15.89,2023-02-12 22:15:00
74.73,138.78,7.17,20.02,,0.63,16.25,2023-02-12 22:30:00
41.34,141.85,6.22,20.2,,0.63,15.58,2023-02-12 22:45:00
40.58,141.92,6.89,19.95,,0.63,15.99,2023-02-12 23:00:00
40.58,141.92,6.98,19.97,,0.63,16.08,2023-02-12 23:15:00
40.58,141.92,6.66,19.97,,0.63,15.82,2023-02-12 23:30:00
48.19,150.27,6.71,19.81,,0.63,15.77,2023-02-13 00:00:00
48.19,150.27,6.94,19.9,,0.64,16.0,2023-02-13 00:15:00
48.19,150.27,6.54,20.31,,0.65,15.9,2023-02-13 00:30:00
54.76,151.47,6.71,20.1,,0.66,15.93,2023-02-13 00:45:00
54.91,151.49,6.48,19.9,,0.66,15.63,2023-02-13 01:00:00
54.91,151.49,6.72,20.37,,0.65,16.07,2023-02-13 01:15:00
54.91,151.49,6.81,20.15,,0.64,16.03,2023-02-13 01:30:00
52.54,146.1,6.77,20.26,,0.63,16.06,2023-02-13 01:45:00
52.49,145.97,6.51,20.15,,0.62,15.79,2023-02-13 02:00:00
52.49,145.97,6.47,19.8,,0.62,15.57,2023-02-13 02:15:00
52.49,145.97,6.41,19.61,,0.61,15.43,2023-02-13 02:30:00
38.47,153.37,6.65,19.66,,0.6,15.64,2023-02-13 02:45:00
38.15,153.54,6.6,19.99,,0.6,15.78,2023-02-13 03:00:00
38.15,153.54,5.99,19.96,,0.6,15.27,2023-02-13 03:15:00
38.15,153.54,6.35,20.28,,0.59,15.73,2023-02-13 03:30:00
55.58,142.48,6.01,20.13,,0.59,15.37,2023-02-13 03:45:00
55.97,142.23,6.49,20.13,,0.59,15.76,2023-02-13 04:00:00
55.97,142.23,6.57,20.37,,0.58,15.95,2023-02-13 04:15:00
55.97,142.23,6.39,20.19,,0.58,15.71,2023-02-13 04:30:00
35.27,129.03,6.98,19.99,,0.59,16.08,2023-02-13 04:45:00
34.8,128.73,6.62,19.82,,0.59,15.71,2023-02-13 05:00:00
34.8,128.73,6.51,20.04,,0.59,15.74,2023-02-13 05:15:00
34.8,128.73,6.47,20.05,,0.6,15.71,2023-02-13 05:30:00
53.93,128.92,6.26,20.1,,0.61,15.56,2023-02-13 05:45:00
54.36,128.92,6.18,20.06,,0.62,15.48,2023-02-13 06:00:00
54.36,128.92,6.54,20.3,,0.63,15.9,2023-02-13 06:15:00
54.36,128.92,6.91,20.21,,0.64,16.14,2023-02-13 06:30:00
78.38,151.41,7.09,20.48,,0.65,16.43,2023-02-13 06:45:00
78.93,151.92,6.95,20.13,,0.66,16.13,2023-02-13 07:00:00
78.93,151.92,7.21,19.6,,0.68,16.06,2023-02-13 07:15:00
78.93,151.92,7.2,19.74,,0.69,16.14,2023-02-13 07:30:00
81.22,190.3,6.58,20.29,,0.71,15.92,2023-02-13 07:45:00
81.27,191.17,6.33,20.51,,0.71,15.83,2023-02-13 08:00:00
81.27,191.17,6.19,20.21,,0.72,15.57,2023-02-13 08:15:00
81.27,191.17,6.39,19.9,,0.74,15.57,2023-02-13 08:30:00
113.29,268.6,6.44,20.05,,0.77,15.68,2023-02-13 08:45:00
114.02,270.36,6.82,20.0,,0.8,15.96,2023-02-13 09:00:00
114.02,270.36,5.83,19.92,,0.82,15.13,2023-02-13 09:15:00
114.02,270.36,6.47,19.93,,0.82,15.64,2023-02-13 09:30:00
147.1,292.89,6.51,20.07,,0.8,15.75,2023-02-13 09:45:00
147.85,293.41,7.06,20.07,,0.78,16.19,2023-02-13 10:00:00
147.85,293.41,6.92,20.04,,0.75,16.06,2023-02-13 10:15:00
147.85,293.41,6.93,20.07,,0.71,16.09,2023-02-13 10:30:00
82.42,201.54,6.61,19.62,,0.68,15.59,2023-02-13 10:45:00
80.93,199.45,5.62,20.08,,0.65,15.04,2023-02-13 11:00:00
80.93,199.45,6.27,20.01,,0.63,15.52,2023-02-13 11:15:00
80.93,199.45,6.29,20.13,,0.61,15.6,2023-02-13 11:30:00
79.88,157.31,6.59,20.03,,0.6,15.79,2023-02-13 11:45:00
79.85,156.35,6.09,20.28,,0.59,15.52,2023-02-13 12:00:00
79.85,156.35,6.74,20.3,,0.58,16.05,2023-02-13 12:15:00
79.85,156.35,6.9,20.05,,0.57,16.05,2023-02-13 12:30:00
45.25,125.78,6.75,20.04,,0.56,15.92,2023-02-13 12:45:00
44.46,125.08,7.12,20.15,,0.55,16.28,2023-02-13 13:00:00
44.46,125.08,6.02,20.5,,0.54,15.58,2023-02-13 13:15:00
44.46,125.08,5.87,20.2,,0.54,15.3,2023-02-13 13:30:00
24.1,108.69,6.83,20.06,,0.53,16.0,2023-02-13 13:45:00
23.64,108.32,6.55,19.78,,0.53,15.63,2023-02-13 14:00:00
23.64,108.32,6.48,19.92,,0.53,15.65,2023-02-13 14:15:00
23.64,108.32,6.88,20.09,,0.53,16.06,2023-02-13 14:30:00
36.48,103.68,6.89,19.88,,0.53,15.96,2023-02-13 14:45:00
36.77,103.57,6.43,19.88,,0.53,15.59,2023-02-13 15:00:00
36.77,103.57,6.36,19.94,,0.53,15.56,2023-02-13 15:15:00
36.77,103.57,6.77,19.82,,0.53,15.82,2023-02-13 15:30:00
21.51,83.96,7.23,19.61,,0.53,16.08,2023-02-13 15:45:00
21.16,83.52,6.31,19.82,,0.53,15.46,2023-02-13 16:00:00
21.16,83.52,6.5,20.01,,0.54,15.71,2023-02-13 16:15:00
21.16,83.52,6.36,20.08,,0.54,15.63,2023-02-13 16:30:00
38.84,88.74,6.62,19.76,,0.54,15.67,2023-02-13 16:45:00
39.24,88.85,6.69,19.92,,0.54,15.81,2023-02-13 17:00:00
39.24,88.85,6.47,20.08,,0.54,15.72,2023-02-13 17:15:00
39.24,88.85,7.05,19.96,,0.54,16.12,2023-02-13 17:30:00
27.74,90.38,6.63,19.9,,0.55,15.76,2023-02-13 17:45:00
27.48,90.42,7.04,19.65,,0.55,15.96,2023-02-13 18:00:00
27.48,90.42,6.48,20.0,,0.56,15.69,2023-02-13 18:15:00
27.48,90.42,6.76,19.9,,0.57,15.86,2023-02-13 18:30:00
29.8,110.26,6.65,19.71,,0.58,15.67,2023-02-13 18:45:00
29.85,110.71,7.05,19.84,,0.6,16.06,2023-02-13 19:00:00
29.85,110.71,7.12,20.09,,0.62,16.25,2023-02-13 19:15:00
29.85,110.71,6.71,20.33,,0.66,16.05,2023-02-13 19:30:00
59.28,162.16,6.27,20.23,,0.68,15.64,2023-02-13 19:45:00
59.95,163.33,6.73,20.32,,0.7,16.05,2023-02-13 20:00:00
59.95,163.33,7.17,20.27,,0.71,16.38,2023-02-13 20:15:00
59.95,163.33,6.87,20.44,,0.71,16.23,2023-02-13 20:30:00
76.93,150.95,6.81,20.28,,0.71,16.1,2023-02-13 20:45:00
77.31,150.67,6.67,20.3,,0.72,15.99,2023-02-13 21:00:00
77.31,150.67,6.51,20.29,,0.73,15.86,2023-02-13 21:15:00
77.31,150.67,6.67,19.88,,0.74,15.78,2023-02-13 21:30:00
62.66,156.6,6.78,20.21,,0.77,16.03,2023-02-13 21:45:00
62.33,156.74,6.93,19.92,,0.81,16.0,2023-02-13 22:00:00
62.33,156.74,6.27,20.0,,0.84,15.52,2023-02-13 22:15:00
62.33,156.74,6.69,20.14,,0.86,15.93,2023-02-13 22:30:00
71.75,184.9,7.12,20.21,,0.86,16.31,2023-02-13 22:45:00
71.96,185.54,7.34,19.93,,0.85,16.34,2023-02-13 23:00:00
71.96,185.54,7.12,19.66,,0.85,16.02,2023-02-13 23:15:00
71.96,185.54,7.08,20.23,,0.84,16.29,2023-02-13 23:30:00
78.44,168.4,6.9,19.55,,0.8,15.79,2023-02-14 00:00:00
78.44,168.4,6.86,19.9,,0.78,15.95,2023-02-14 00:15:00
78.44,168.4,6.84,20.33,,0.76,16.15,2023-02-14 00:30:00
53.4,137.28,6.35,19.95,,0.73,15.56,2023-02-14 00:45:00
52.83,136.57,7.0,19.99,,0.71,16.1,2023-02-14 01:00:00
52.83,136.57,6.74,19.88,,0.68,15.83,2023-02-14 01:15:00
52.83,136.57,6.67,19.88,,0.67,15.78,2023-02-14 01:30:00
29.51,115.64,6.92,19.8,,0.65,15.94,2023-02-14 01:45:00
28.98,115.16,7.04,19.81,,0.64,16.04,2023-02-14 02:00:00
28.98,115.16,6.51,19.88,,0.63,15.65,2023-02-14 02:15:00
28.98,115.16,6.82,20.18,,0.61,16.05,2023-02-14 02:30:00
20.82,92.65,6.95,19.88,,0.6,16.0,2023-02-14 02:45:00
20.64,92.13,6.39,19.97,,0.59,15.6,2023-02-14 03:00:00
20.64,92.13,6.73,20.2,,0.58,15.99,2023-02-14 03:15:00
20.64,92.13,6.62,20.16,,0.57,15.88,2023-02-14 03:30:00
13.8,68.44,6.32,20.07,,0.57,15.6,2023-02-14 03:45:00
13.65,67.9,6.6,20.26,,0.56,15.92,2023-02-14 04:00:00
13.65,67.9,6.83,20.14,,0.56,16.04,2023-02-14 04:15:00
13.65,67.9,6.52,20.08,,0.56,15.76,2023-02-14 04:30:00
13.04,61.35,6.23,20.14,,0.56,15.56,2023-02-14 04:45:00
13.02,61.2,6.49,19.8,,0.56,15.59,2023-02-14 05:00:00
13.02,61.2,6.6,20.0,,0.55,15.79,2023-02-14 05:15:00
13.02,61.2,6.32,20.16,,0.55,15.64,2023-02-14 05:30:00
37.83,69.28,7.24,20.03,,0.56,16.31,2023-02-14 05:45:00
38.39,69.46,6.74,20.28,,0.56,16.05,2023-02-14 06:00:00
38.39,69.46,6.96,20.26,,0.57,16.21,2023-02-14 06:15:00
38.39,69.46,6.83,20.4,,0.58,16.18,2023-02-14 06:30:00
21.66,98.78,6.67,20.03,,0.59,15.86,2023-02-14 06:45:00
21.28,99.45,6.93,20.02,,0.6,16.06,2023-02-14 07:00:00
21.28,99.45,7.12,19.78,,0.61,16.08,2023-02-14 07:15:00
21.28,99.45,7.26,20.19,,0.62,16.41,2023-02-14 07:30:00
68.57,119.2,7.28,20.06,,0.63,16.36,2023-02-14 07:45:00
69.64,119.65,7.4,19.72,,0.64,16.28,2023-02-14 08:00:00
69.64,119.65,7.09,19.59,,0.65,15.96,2023-02-14 08:15:00
69.64,119.65,6.68,19.87,,0.65,15.78,2023-02-14 08:30:00
61.91,144.62,6.97,20.13,,0.65,16.15,2023-02-14 08:45:00
61.73,145.19,6.81,20.09,,0.64,16.0,2023-02-14 09:00:00
61.73,145.19,6.79,20.08,,0.63,15.98,2023-02-14 09:15:00
61.73,145.19,6.96,19.94,,0.63,16.04,2023-02-14 09:30:00
60.27,139.99,6.05,20.28,,0.62,15.49,2023-02-14 09:45:00
60.24,139.87,6.61,20.45,,0.62,16.03,2023-02-14 10:00:00
60.24,139.87,6.88,20.08,,0.61,16.05,2023-02-14 10:15:00
60.24,139.87,6.98,20.13,,0.61,16.15,2023-02-14 10:30:00
35.58,136.86,6.9,19.99,,0.6,16.02,2023-02-14 10:45:00
35.02,136.8,6.85,19.84,,0.59,15.9,2023-02-14 11:00:00
35.02,136.8,6.76,20.21,,0.59,16.02,2023-02-14 11:15:00
35.02,136.8,6.69,19.91,,0.58,15.81,2023-02-14 11:30:00
45.75,104.75,6.42,20.08,,0.57,15.68,2023-02-14 11:45:00
45.99,104.02,7.06,20.15,,0.57,16.23,2023-02-14 12:00:00
45.99,104.02,5.84,20.17,,0.56,15.26,2023-02-14 12:15:00
45.99,104.02,6.17,20.25,,0.56,15.57,2023-02-14 12:30:00
25.25,107.67,6.54,20.1,,0.56,15.79,2023-02-14 12:45:00
24.78,107.75,6.72,20.01,,0.56,15.88,2023-02-14 13:00:00
24.78,107.75,6.51,20.1,,0.56,15.77,2023-02-14 13:15:00
24.78,107.75,6.5,19.71,,0.55,15.55,2023-02-14 13:30:00
35.31,105.36,6.55,19.78,,0.55,15.63,2023-02-14 13:45:00
35.55,105.3,6.52,20.24,,0.55,15.85,2023-02-14 14:00:00
35.55,105.3,6.07,20.21,,0.55,15.47,2023-02-14 14:15:00
35.55,105.3,6.38,20.28,,0.55,15.75,2023-02-14 14:30:00
35.26,96.82,6.53,20.08,,0.55,15.76,2023-02-14 14:45:00
35.25,96.63,6.32,20.04,,0.55,15.58,2023-02-14 15:00:00
35.25,96.63,6.94,20.22,,0.54,16.17,2023-02-14 15:15:00
35.25,96.63,7.15,19.79,,0.54,16.12,2023-02-14 15:30:00
18.26,92.99,6.73,20.06,,0.54,15.92,2023-02-14 15:45:00
17.87,92.9,6.73,20.12,,0.54,15.95,2023-02-14 16:00:00
17.87,92.9,7.08,20.25,,0.54,16.3,2023-02-14 16:15:00
17.87,92.9,6.61,19.9,,0.54,15.74,2023-02-14 16:30:00
20.29,81.81,6.59,19.7,,0.54,15.62,2023-02-14 16:45:00
20.34,81.56,7.01,19.93,,0.55,16.07,2023-02-14 17:00:00
20.34,81.56,6.68,20.25,,0.55,15.98,2023-02-14 17:15:00
20.34,81.56,7.18,20.12,,0.55,16.31,2023-02-14 17:30:00
45.41,90.92,6.69,20.14,,0.55,15.92,2023-02-14 17:45:00
45.98,91.13,6.93,19.9,,0.56,16.0,2023-02-14 18:00:00
45.98,91.13,6.77,20.09,,0.56,15.97,2023-02-14 18:15:00
45.98,91.13,6.74,20.13,,0.57,15.97,2023-02-14 18:30:00
92.26,102.25,6.59,20.08,,0.57,15.82,2023-02-14 18:45:00
93.31,102.5,6.71,20.0,,0.58,15.88,2023-02-14 19:00:00
93.31,102.5,7.08,20.16,,0.58,16.25,2023-02-14 19:15:00
93.31,102.5,6.95,20.07,,0.59,16.1,2023-02-14 19:30:00
60.81,125.17,7.19,20.06,,0.61,16.29,2023-02-14 19:45:00
60.08,125.69,7.17,20.14,,0.63,16.31,2023-02-14 20:00:00
60.08,125.69,7.06,20.07,,0.66,16.19,2023-02-14 20:15:00
60.08,125.69,7.1,20.22,,0.7,16.3,2023-02-14 20:30:00
60.88,175.97,7.28,20.05,,0.74,16.36,2023-02-14 20:45:00
60.9,177.11,6.86,19.92,,0.81,15.95,2023-02-14 21:00:00
60.9,177.11,6.67,19.96,,0.88,15.82,2023-02-14 21:15:00
60.9,177.11,6.48,19.92,,0.93,15.65,2023-02-14 21:30:00
100.81,234.75,6.88,20.0,,0.95,16.01,2023-02-14 21:45:00
101.72,236.06,6.65,19.9,,0.97,15.77,2023-02-14 22:00:00
101.72,236.06,6.48,20.45,,0.98,15.92,2023-02-14 22:15:00
101.72,236.06,6.23,20.13,,0.99,15.55,2023-02-14 22:30:00
98.56,245.3,6.37,19.97,,1.0,15.59,2023-02-14 22:45:00
98.49,245.51,6.52,20.16,,1.0,15.81,2023-02-14 23:00:00
98.49,245.51,6.96,20.02,,0.99,16.08,2023-02-14 23:15:00
98.49,245.51,7.07,20.46,,0.98,16.4,2023-02-14 23:30:00
96.42,220.82,6.46,20.16,,0.9,15.75,2023-02-15 00:00:00
96.42,220.82,6.64,20.05,,0.89,15.84,2023-02-15 00:15:00
96.42,220.82,6.81,19.94,,0.86,15.93,2023-02-15 00:30:00
63.61,183.69,7.19,19.91,,0.83,16.21,2023-02-15 00:45:00
62.86,182.85,6.44,19.83,,0.8,15.57,2023-02-15 01:00:00
62.86,182.85,6.47,20.08,,0.77,15.72,2023-02-15 01:15:00
62.86,182.85,6.73,20.34,,0.74,16.07,2023-02-15 01:30:00
49.33,137.82,7.03,20.34,,0.72,16.31,2023-02-15 01:45:00
49.02,136.8,6.55,20.24,,0.7,15.87,2023-02-15 02:00:00
49.02,136.8,6.55,19.96,,0.68,15.73,2023-02-15 02:15:00
49.02,136.8,6.2,19.95,,0.66,15.44,2023-02-15 02:30:00
31.09,110.11,6.24,19.66,,0.64,15.31,2023-02-15 02:45:00
30.69,109.5,6.14,20.08,,0.63,15.46,2023-02-15 03:00:00
30.69,109.5,6.49,19.91,,0.62,15.65,2023-02-15 03:15:00
30.69,109.5,6.26,19.91,,0.6,15.47,2023-02-15 03:30:00
29.49,77.74,6.29,19.99,,0.59,15.52,2023-02-15 03:45:00
29.46,77.02,6.69,19.83,,0.59,15.77,2023-02-15 04:00:00
29.46,77.02,7.24,19.84,,0.58,16.22,2023-02-15 04:15:00
29.46,77.02,6.96,19.59,,0.57,15.86,2023-02-15 04:30:00
17.54,59.65,6.41,20.21,,0.57,15.74,2023-02-15 04:45:00
17.27,59.26,6.75,20.22,,0.57,16.02,2023-02-15 05:00:00
17.27,59.26,6.44,20.2,,0.56,15.76,2023-02-15 05:15:00
17.27,59.26,6.49,20.15,,0.56,15.78,2023-02-15 05:30:00
12.95,72.37,6.61,20.18,,0.56,15.89,2023-02-15 05:45:00
12.85,72.67,7.1,20.19,,0.56,16.28,2023-02-15 06:00:00
12.85,72.67,6.26,20.06,,0.57,15.55,2023-02-15 06:15:00
12.85,72.67,6.15,20.32,,0.57,15.59,2023-02-15 06:30:00
9.55,81.32,6.61,20.1,,0.58,15.84,2023-02-15 06:45:00
9.48,81.52,6.47,19.86,,0.58,15.61,2023-02-15 07:00:00
9.48,81.52,6.78,19.65,,0.59,15.75,2023-02-15 07:15:00
9.48,81.52,6.55,19.96,,0.61,15.72,2023-02-15 07:30:00
43.29,135.45,6.42,20.0,,0.63,15.64,2023-02-15 07:45:00
44.06,136.67,6.85,20.08,,0.64,16.02,2023-02-15 08:00:00
44.06,136.67,6.91,19.75,,0.65,15.9,2023-02-15 08:15:00
44.06,136.67,6.18,20.06,,0.65,15.48,2023-02-15 08:30:00
65.07,175.96,6.9,20.06,,0.66,16.05,2023-02-15 08:45:00
65.55,176.85,6.41,20.2,,0.66,15.74,2023-02-15 09:00:00
65.55,176.85,6.42,19.95,,0.65,15.61,2023-02-15 09:15:00
65.55,176.85,6.51,20.0,,0.65,15.72,2023-02-15 09:30:00
82.32,132.31,6.72,20.11,,0.64,15.94,2023-02-15 09:45:00
82.7,131.3,6.79,20.28,,0.63,16.09,2023-02-15 10:00:00
82.7,131.3,6.13,20.19,,0.63,15.5,2023-02-15 10:15:00
82.7,131.3,6.46,20.11,,0.62,15.73,2023-02-15 10:30:00
47.79,122.5,7.1,19.73,,0.61,16.04,2023-02-15 10:45:00
47.0,122.3,6.12,20.34,,0.61,15.58,2023-02-15 11:00:00
47.0,122.3,6.46,20.2,,0.6,15.77,2023-02-15 11:15:00
47.0,122.3,6.94,19.73,,0.61,15.91,2023-02-15 11:30:00
62.02,117.93,6.84,19.71,,0.62,15.82,2023-02-15 11:45:00
62.36,117.83,7.02,20.08,,0.62,16.16,2023-02-15 12:00:00
62.36,117.83,6.73,20.16,,0.62,15.97,2023-02-15 12:15:00
62.36,117.83,6.9,20.01,,0.61,16.02,2023-02-15 12:30:00
44.34,123.54,6.57,20.03,,0.6,15.77,2023-02-15 12:45:00
43.93,123.67,6.07,20.2,,0.59,15.46,2023-02-15 13:00:00
43.93,123.67,6.57,19.91,,0.58,15.71,2023-02-15 13:15:00
43.93,123.67,6.32,20.27,,0.57,15.7,2023-02-15 13:30:00
54.79,116.44,6.56,20.06,,0.56,15.78,2023-02-15 13:45:00
55.04,116.28,6.6,19.82,,0.56,15.69,2023-02-15 14:00:00
55.04,116.28,6.24,19.82,,0.55,15.4,2023-02-15 14:15:00
55.04,116.28,6.41,19.98,,0.55,15.62,2023-02-15 14:30:00
33.15,110.16,6.37,20.07,,0.54,15.63,2023-02-15 14:45:00
32.65,110.02,6.91,19.93,,0.53,16.0,2023-02-15 15:00:00
32.65,110.02,6.46,20.11,,0.53,15.73,2023-02-15 15:15:00
32.65,110.02,6.57,19.85,,0.52,15.68,2023-02-15 15:30:00
23.35,104.69,6.92,20.0,,0.52,16.04,2023-02-15 15:45:00
23.14,104.57,6.76,20.12,,0.52,15.97,2023-02-15 16:00:00
23.14,104.57,6.98,19.94,,0.51,16.06,2023-02-15 16:15:00
23.14,104.57,6.62,20.15,,0.51,15.88,2023-02-15 16:30:00
16.74,103.15,6.85,20.02,,0.51,16.0,2023-02-15 16:45:00
16.6,103.11,6.73,20.21,,0.51,15.99,2023-02-15 17:00:00
16.6,103.11,6.74,20.34,,0.52,16.07,2023-02-15 17:15:00
16.6,103.11,6.57,20.2,,0.52,15.86,2023-02-15 17:30:00
34.71,96.72,6.54,19.96,,0.52,15.72,2023-02-15 17:45:00
35.12,96.58,6.67,20.23,,0.53,15.96,2023-02-15 18:00:00
35.12,96.58,6.7,20.08,,0.54,15.9,2023-02-15 18:15:00
35.12,96.58,6.68,20.36,,0.55,16.04,2023-02-15 18:30:00
86.11,127.83,6.96,20.28,,0.56,16.21,2023-02-15 18:45:00
87.27,128.55,6.56,20.11,,0.57,15.81,2023-02-15 19:00:00
87.27,128.55,6.47,20.18,,0.58,15.78,2023-02-15 19:15:00
87.27,128.55,6.96,20.09,,0.58,16.12,2023-02-15 19:30:00
87.85,139.16,6.83,20.42,,0.59,16.19,2023-02-15 19:45:00
87.86,139.4,6.16,20.13,,0.61,15.5,2023-02-15 20:00:00
87.86,139.4,6.52,19.94,,0.64,15.68,2023-02-15 20:15:00
87.86,139.4,6.19,19.94,,0.66,15.43,2023-02-15 20:30:00
58.3,176.82,6.69,20.2,,0.67,15.96,2023-02-15 20:45:00
57.63,177.67,7.05,19.83,,0.68,16.06,2023-02-15 21:00:00
57.63,177.67,6.77,19.86,,0.69,15.85,2023-02-15 21:15:00
57.63,177.67,7.27,19.96,,0.69,16.3,2023-02-15 21:30:00
90.25,172.07,7.1,20.09,,0.69,16.23,2023-02-15 21:45:00
90.99,171.95,6.82,19.85,,0.68,15.88,2023-02-15 22:00:00
90.99,171.95,6.52,20.1,,0.67,15.77,2023-02-15 22:15:00
90.99,171.95,6.24,20.19,,0.67,15.6,2023-02-15 22:30:00
73.25,155.68,6.16,20.27,,0.66,15.57,2023-02-15 22:45:00
72.85,155.31,6.13,20.32,,0.65,15.57,2023-02-15 23:00:00
72.85,155.31,6.36,20.08,,0.64,15.64,2023-02-15 23:15:00
72.85,155.31,6.61,20.06,,0.62,15.83,2023-02-15 23:30:00
56.62,125.4,6.83,20.35,,0.61,16.15,2023-02-16 00:00:00
56.62,125.4,6.54,20.46,,0.6,15.97,2023-02-16 00:15:00
56.62,125.4,6.98,19.95,,0.59,16.06,2023-02-16 00:30:00
34.77,113.18,6.86,20.05,,0.59,16.02,2023-02-16 00:45:00
34.28,112.9,7.17,20.25,,0.58,16.37,2023-02-16 01:00:00
34.28,112.9,6.66,20.04,,0.57,15.86,2023-02-16 01:15:00
34.28,112.9,6.44,19.83,,0.57,15.57,2023-02-16 01:30:00
21.64,89.71,6.4,19.63,,0.57,15.43,2023-02-16 01:45:00
21.36,89.18,6.91,19.88,,0.56,15.97,2023-02-16 02:00:00
21.36,89.18,6.51,20.01,,0.56,15.72,2023-02-16 02:15:00
21.36,89.18,6.75,20.39,,0.56,16.11,2023-02-16 02:30:00
12.59,85.48,6.5,19.94,,0.56,15.68,2023-02-16 02:45:00
12.39,85.4,6.79,20.22,,0.55,16.05,2023-02-16 03:15:00
12.39,85.4,6.62,20.05,,0.55,15.83,2023-02-16 03:30:00
11.58,78.02,6.74,20.05,,0.55,15.92,2023-02-16 03:45:00
11.56,77.85,6.95,20.39,,0.55,16.27,2023-02-16 04:00:00
11.56,77.85,6.58,20.22,,0.55,15.88,2023-02-16 04:15:00
11.56,77.85,6.67,20.1,,0.55,15.9,2023-02-16 04:30:00
29.53,77.73,7.01,20.0,,0.55,16.11,2023-02-16 04:45:00
29.94,77.73,6.86,20.43,,0.55,16.22,2023-02-16 05:00:00
29.94,77.73,7.32,19.95,,0.55,16.34,2023-02-16 05:15:00
29.94,77.73,6.8,19.71,,0.55,15.79,2023-02-16 05:30:00
34.28,68.55,6.81,20.02,,0.55,15.96,2023-02-16 05:45:00
34.37,68.34,6.54,19.79,,0.55,15.62,2023-02-16 06:00:00
34.37,68.34,6.6,19.91,,0.55,15.73,2023-02-16 06:15:00
34.37,68.34,6.98,19.77,,0.56,15.97,2023-02-16 06:30:00
36.93,76.45,6.75,19.85,,0.56,15.83,2023-02-16 06:45:00
36.99,76.64,6.95,20.27,,0.57,16.21,2023-02-16 07:00:00
36.99,76.64,7.15,19.99,,0.58,16.22,2023-02-16 07:15:00
36.99,76.64,6.93,19.74,,0.59,15.92,2023-02-16 07:30:00
70.76,136.02,7.14,19.87,,0.6,16.15,2023-02-16 07:45:00
71.53,137.37,6.93,19.97,,0.62,16.03,2023-02-16 08:00:00
71.53,137.37,6.51,20.16,,0.62,15.8,2023-02-16 08:15:00
71.53,137.37,6.75,20.07,,0.63,15.94,2023-02-16 08:30:00
78.56,161.88,6.3,19.87,,0.64,15.47,2023-02-16 08:45:00
78.72,162.44,6.73,19.97,,0.65,15.87,2023-02-16 09:00:00
78.72,162.44,7.12,19.88,,0.65,16.14,2023-02-16 09:15:00
78.72,162.44,7.0,20.26,,0.65,16.24,2023-02-16 09:30:00
81.42,173.62,6.7,20.29,,0.65,16.02,2023-02-16 09:45:00
81.48,173.87,7.0,20.45,,0.65,16.34,2023-02-16 10:00:00
81.48,173.87,6.26,20.27,,0.65,15.66,2023-02-16 10:15:00
81.48,173.87,6.32,19.91,,0.66,15.52,2023-02-16 10:30:00
81.78,172.99,6.8,20.18,,0.67,16.03,2023-02-16 10:45:00
81.78,172.97,7.28,19.81,,0.7,16.23,2023-02-16 11:00:00
81.78,172.97,6.35,20.07,,0.72,15.62,2023-02-16 11:15:00
81.78,172.97,6.93,19.97,,0.74,16.03,2023-02-16 11:30:00
81.44,195.1,7.16,20.18,,0.74,16.32,2023-02-16 11:45:00
81.43,195.6,6.98,20.1,,0.74,16.14,2023-02-16 12:00:00
81.43,195.6,6.66,19.98,,0.72,15.82,2023-02-16 12:15:00
