pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,vws,wd,timestamp,nh3,benzene,toluene,xylene
16.0,38.0,21.0,46.4,5.4,0.54,38.3,16.7,23.5,66.0,1.2,-0.1,36.0,2016-07-31 17:45:00,8.7,0.7,7.4,0.9
16.0,38.0,23.7,46.2,6.0,0.56,40.2,23.6,23.4,67.0,1.2,-0.1,41.0,2016-07-31 18:00:00,8.2,0.7,7.4,0.5
16.0,38.0,18.1,42.1,6.3,0.52,34.0,25.1,23.2,67.0,1.5,-0.1,36.0,2016-07-31 18:15:00,8.4,0.7,7.4,0.1
16.0,38.0,22.0,40.9,6.0,0.52,36.3,24.6,23.2,67.0,1.2,-0.1,35.0,2016-07-31 18:30:00,7.7,1.0,7.8,0.9
13.0,39.0,21.0,39.6,5.1,0.54,34.9,25.3,23.1,68.0,1.1,0.4,33.0,2016-07-31 18:45:00,8.5,1.0,7.4,0.5
13.0,39.0,20.8,41.7,6.3,0.51,35.8,19.9,23.1,68.0,1.1,0.9,33.0,2016-07-31 19:00:00,7.5,0.7,6.6,0.1
13.0,39.0,23.2,42.9,6.0,0.52,38.2,25.9,23.1,68.0,1.2,1.2,33.0,2016-07-31 19:15:00,7.8,0.7,6.6,0.5
13.0,39.0,29.2,44.8,6.0,0.59,43.5,26.4,23.1,68.0,1.2,-0.1,33.0,2016-07-31 19:30:00,6.8,0.7,7.0,0.5
15.0,43.0,24.1,41.9,6.0,0.55,38.4,25.1,23.2,67.0,1.5,-0.1,36.0,2016-07-31 19:45:00,8.4,1.0,7.0,0.1
15.0,43.0,17.6,38.2,5.7,0.46,31.7,16.9,23.1,67.0,1.7,-0.1,35.0,2016-07-31 20:00:00,8.1,1.0,7.0,0.5
15.0,43.0,18.2,40.1,5.4,0.45,33.0,22.1,23.1,67.0,1.6,1.8,33.0,2016-07-31 20:15:00,7.9,1.0,7.0,0.1
15.0,43.0,16.8,37.8,4.9,0.4,30.9,18.6,23.0,67.0,1.7,1.3,32.0,2016-07-31 20:30:00,7.5,0.7,6.6,0.1
8.0,26.0,13.9,36.8,4.9,0.34,28.3,18.0,22.9,67.0,1.6,1.3,32.0,2016-07-31 20:45:00,7.4,0.7,6.2,0.1
8.0,26.0,19.2,39.6,5.4,0.41,33.6,17.4,22.9,67.0,1.8,-0.1,33.0,2016-07-31 21:00:00,6.5,0.7,5.8,0.1
8.0,26.0,12.7,34.7,6.3,0.32,26.5,16.3,22.9,67.0,2.1,-0.1,33.0,2016-07-31 21:30:00,8.1,0.7,5.8,0.1
5.0,32.0,11.9,34.1,5.1,0.31,25.5,16.3,22.9,67.0,1.9,1.4,32.0,2016-07-31 21:45:00,8.1,0.7,5.3,0.1
5.0,32.0,11.0,34.7,5.4,0.3,25.0,17.6,23.0,68.0,1.7,1.4,32.0,2016-07-31 22:00:00,8.2,0.7,4.9,0.1
5.0,32.0,9.8,34.1,6.3,0.26,23.9,15.9,22.9,67.0,1.9,1.7,32.0,2016-07-31 22:15:00,7.4,0.3,4.5,0.1
5.0,32.0,8.7,31.6,6.6,0.24,21.8,15.6,22.9,67.0,1.4,1.8,31.0,2016-07-31 22:30:00,7.6,0.3,4.5,0.1
8.0,20.0,8.6,33.3,6.9,0.25,22.6,15.0,22.8,67.0,1.4,0.9,33.0,2016-07-31 22:45:00,7.2,0.3,4.5,0.1
8.0,20.0,10.2,33.3,7.1,0.29,23.8,15.6,22.8,67.0,1.5,1.8,31.0,2016-07-31 23:00:00,7.2,0.3,4.1,0.1
8.0,20.0,9.2,34.7,6.9,0.26,23.9,16.1,22.7,67.0,1.0,-0.1,33.0,2016-07-31 23:15:00,7.3,0.3,4.5,0.1
8.0,20.0,8.8,34.3,6.9,0.28,23.3,15.9,22.6,68.0,1.6,-0.1,32.0,2016-07-31 23:30:00,7.8,0.3,4.5,0.1
7.0,42.0,9.9,33.7,6.6,0.26,23.8,15.6,22.4,69.0,1.7,1.6,32.0,2016-08-01 00:00:00,7.0,0.3,4.5,0.1
7.0,42.0,10.6,32.7,5.4,0.22,23.8,15.6,22.2,70.0,1.7,1.7,32.0,2016-08-01 00:15:00,8.1,0.3,4.5,0.1
7.0,42.0,11.5,32.7,4.3,0.24,24.5,16.5,22.1,70.0,1.7,1.7,30.0,2016-08-01 00:30:00,7.7,0.3,4.5,0.1
4.0,40.0,9.2,33.5,3.4,0.25,23.2,16.1,22.0,70.0,2.4,-0.1,34.0,2016-08-01 00:45:00,8.0,0.3,4.5,0.1
4.0,40.0,7.5,31.8,3.7,0.21,21.0,15.9,21.9,71.0,2.0,-0.1,35.0,2016-08-01 01:00:00,7.6,0.3,4.1,0.1
4.0,40.0,6.7,29.0,3.7,0.21,19.1,16.1,21.7,72.0,1.8,-0.1,33.0,2016-08-01 01:15:00,8.0,0.3,4.1,0.1
4.0,40.0,8.4,28.1,3.7,0.22,20.0,15.9,21.5,72.0,1.7,-0.1,35.0,2016-08-01 01:30:00,8.2,0.1,3.7,0.1
9.0,40.0,9.0,31.6,4.0,0.25,22.1,15.9,21.4,73.0,1.7,-0.1,33.0,2016-08-01 01:45:00,7.8,0.3,3.7,0.1
9.0,40.0,6.4,30.2,3.4,0.21,19.4,15.6,21.3,73.0,1.9,0.2,33.0,2016-08-01 02:00:00,7.4,0.3,3.7,0.1
9.0,40.0,6.2,29.0,3.7,0.21,18.7,15.4,21.2,74.0,2.0,0.4,33.0,2016-08-01 02:15:00,7.8,0.3,3.7,0.1
9.0,40.0,6.8,27.9,4.3,0.22,18.7,15.9,21.1,74.0,2.2,0.2,33.0,2016-08-01 02:30:00,8.1,0.3,3.7,0.1
9.0,33.0,8.6,29.6,4.9,0.22,20.8,34.7,21.0,74.0,1.9,0.2,33.0,2016-08-01 02:45:00,8.1,0.3,3.7,0.1
9.0,33.0,7.1,27.1,4.6,0.14,18.4,,20.9,75.0,2.2,0.3,33.0,2016-08-01 03:00:00,8.3,0.3,3.3,0.1
9.0,33.0,6.6,29.0,4.0,0.12,19.0,14.1,20.8,76.0,1.5,0.8,33.0,2016-08-01 03:15:00,7.9,0.1,3.3,0.1
9.0,33.0,6.7,28.6,3.4,0.2,18.8,14.8,20.7,76.0,1.6,1.4,33.0,2016-08-01 03:30:00,8.0,0.1,3.3,0.1
11.0,37.0,7.2,29.8,3.4,0.22,19.8,15.4,20.6,76.0,2.2,0.2,33.0,2016-08-01 03:45:00,8.4,0.3,3.3,0.1
11.0,37.0,5.6,28.3,3.7,0.21,18.0,15.2,20.5,77.0,1.8,0.2,33.0,2016-08-01 04:00:00,8.5,0.1,3.7,0.1
11.0,37.0,5.4,29.2,4.3,0.21,18.2,15.4,20.5,77.0,2.0,0.2,33.0,2016-08-01 04:15:00,8.2,0.1,3.7,0.1
11.0,37.0,8.0,30.0,4.0,0.22,20.6,16.3,20.4,77.0,2.0,0.4,33.0,2016-08-01 04:30:00,7.5,0.3,3.7,0.1
6.0,36.0,7.1,30.2,3.7,0.24,20.0,16.1,20.4,77.0,1.8,-0.1,35.0,2016-08-01 04:45:00,8.1,0.3,3.7,0.1
6.0,36.0,11.1,32.2,4.6,0.22,24.0,16.1,20.3,77.0,1.9,0.2,33.0,2016-08-01 05:15:00,7.2,0.1,3.7,0.1
6.0,36.0,12.7,35.7,4.6,0.25,26.9,16.7,20.2,77.0,1.7,0.2,33.0,2016-08-01 05:30:00,6.4,0.3,4.1,0.1
7.0,47.0,12.6,34.9,4.6,0.25,26.3,16.3,20.2,78.0,1.8,0.2,33.0,2016-08-01 05:45:00,7.1,0.3,4.1,0.1
7.0,47.0,18.1,36.2,4.6,0.25,31.0,16.3,20.2,77.0,1.9,0.5,33.0,2016-08-01 06:00:00,6.1,0.3,4.1,0.1
7.0,47.0,18.4,36.4,5.1,0.28,31.3,16.3,20.3,77.0,1.9,-0.1,34.0,2016-08-01 06:15:00,6.3,0.3,4.1,0.1
7.0,47.0,19.4,36.8,5.7,0.31,32.4,16.5,20.3,77.0,1.7,-0.1,34.0,2016-08-01 06:30:00,7.8,0.3,4.1,0.1
9.0,48.0,18.8,36.8,5.7,0.35,31.9,16.7,20.3,78.0,1.9,0.3,33.0,2016-08-01 07:00:00,7.7,0.3,4.1,0.1
9.0,48.0,24.1,38.0,6.6,0.36,36.5,16.7,20.3,78.0,2.0,-0.1,34.0,2016-08-01 07:15:00,7.6,0.3,4.5,0.1
9.0,48.0,27.5,39.8,5.7,0.35,39.9,17.1,20.4,77.0,2.1,1.6,33.0,2016-08-01 07:30:00,8.4,0.7,4.5,0.1
12.0,46.0,18.2,34.5,5.4,0.34,30.4,16.5,20.5,77.0,2.4,-0.1,35.0,2016-08-01 07:45:00,8.6,0.7,4.5,0.1
12.0,46.0,19.8,36.6,6.3,0.35,32.6,16.9,20.7,76.0,1.9,-0.1,35.0,2016-08-01 08:00:00,7.1,0.7,4.5,0.1
12.0,46.0,16.6,35.9,6.0,0.32,29.9,16.5,20.9,76.0,1.7,-0.1,35.0,2016-08-01 08:15:00,8.4,0.3,4.1,0.1
12.0,46.0,17.8,36.4,5.7,0.35,31.0,16.3,21.0,76.0,1.6,-0.1,34.0,2016-08-01 08:30:00,7.7,0.7,4.1,0.1
11.0,39.0,20.1,39.6,5.4,0.36,34.3,16.7,21.4,74.0,1.8,-0.1,36.0,2016-08-01 08:45:00,8.1,0.7,4.1,0.1
11.0,39.0,17.6,39.2,6.6,0.35,32.3,16.7,21.3,74.0,2.1,-0.1,36.0,2016-08-01 09:00:00,8.1,0.7,4.1,0.1
11.0,39.0,15.9,40.3,6.0,0.35,31.5,16.5,21.5,74.0,2.0,-0.1,37.0,2016-08-01 09:15:00,6.9,0.7,4.1,0.1
11.0,39.0,20.1,37.6,5.4,0.34,33.3,16.9,21.6,73.0,1.7,-0.1,37.0,2016-08-01 09:30:00,6.8,0.7,4.1,0.1
10.0,36.0,16.8,37.6,5.4,0.01,30.8,17.4,21.8,73.0,1.9,-0.1,36.0,2016-08-01 09:45:00,8.8,0.7,4.1,0.1
10.0,36.0,15.7,36.2,4.9,41.02,29.3,17.6,21.6,72.0,2.0,-0.1,35.0,2016-08-01 10:00:00,7.9,0.7,3.7,0.1
10.0,36.0,14.5,37.4,4.9,0.39,29.0,17.4,22.0,71.0,1.7,-0.1,35.0,2016-08-01 10:15:00,7.7,0.7,3.7,0.1
10.0,36.0,13.3,38.2,4.6,0.35,28.4,16.9,22.0,71.0,2.1,-0.1,38.0,2016-08-01 10:30:00,7.4,0.3,3.7,0.1
4.0,43.0,12.5,37.2,5.4,0.32,27.4,17.4,22.1,71.0,2.1,-0.1,37.0,2016-08-01 10:45:00,8.4,0.7,3.7,0.1
4.0,43.0,13.3,34.9,,0.34,26.9,16.5,22.2,71.0,2.2,-0.1,40.0,2016-08-01 11:00:00,8.1,0.7,3.7,0.1
4.0,43.0,10.5,35.7,,0.38,25.3,16.9,22.5,71.0,2.2,-0.1,36.0,2016-08-01 11:15:00,8.7,0.7,3.7,0.1
4.0,43.0,10.9,36.4,4.6,0.35,25.8,16.9,22.5,71.0,2.3,-0.1,41.0,2016-08-01 11:30:00,7.7,0.7,3.3,0.1
9.0,31.0,12.1,4.1,4.9,0.35,11.1,16.7,22.9,70.0,1.9,-0.1,47.0,2016-08-01 11:45:00,7.1,0.7,3.3,0.1
9.0,31.0,486.8,27.5,4.6,0.43,372.7,17.6,23.2,69.0,1.8,-0.1,41.0,2016-08-01 12:00:00,,0.7,3.3,0.1
9.0,31.0,26.1,40.7,6.6,0.46,39.3,17.4,23.6,68.0,1.9,-0.1,41.0,2016-08-01 12:15:00,6.1,0.7,3.3,0.1
9.0,31.0,20.6,40.9,6.3,0.46,35.2,17.8,23.9,66.0,2.0,-0.1,40.0,2016-08-01 12:30:00,7.5,0.7,3.7,0.1
19.0,49.0,20.1,38.8,5.7,0.43,33.8,16.7,24.0,66.0,1.9,-0.1,43.0,2016-08-01 12:45:00,6.2,0.7,4.1,0.1
19.0,49.0,18.2,40.7,6.6,0.36,33.4,16.3,24.4,65.0,2.1,-0.1,48.0,2016-08-01 13:00:00,6.5,0.7,4.5,0.1
19.0,49.0,17.2,40.3,6.3,0.31,32.4,17.4,23.9,66.0,1.9,-0.1,48.0,2016-08-01 13:15:00,7.4,0.7,4.5,0.1
19.0,49.0,17.3,44.2,6.0,0.34,34.4,17.1,24.0,66.0,1.6,-0.1,49.0,2016-08-01 13:30:00,6.8,0.7,4.1,0.1
12.0,52.0,16.3,42.5,6.9,0.31,32.9,17.4,24.5,64.0,1.7,-0.1,49.0,2016-08-01 14:00:00,6.5,0.7,4.1,0.1
12.0,52.0,18.5,42.5,6.6,0.32,34.5,18.0,24.2,64.0,2.1,-0.1,45.0,2016-08-01 14:15:00,6.2,0.7,4.1,0.1
12.0,52.0,13.9,37.0,6.3,0.32,28.3,18.0,24.1,65.0,2.0,-0.1,45.0,2016-08-01 14:30:00,6.7,0.7,4.1,0.1
11.0,41.0,15.0,37.0,5.4,0.34,29.2,19.5,24.1,65.0,2.3,-0.1,45.0,2016-08-01 14:45:00,7.2,0.7,4.1,0.1
11.0,41.0,13.4,36.6,6.6,0.29,27.8,18.0,24.2,65.0,2.1,-0.1,42.0,2016-08-01 15:00:00,8.0,0.7,3.7,0.1
11.0,41.0,16.3,39.0,6.3,0.3,31.1,17.1,24.2,65.0,1.8,-0.1,50.0,2016-08-01 15:15:00,6.7,0.7,3.7,0.1
11.0,41.0,19.0,41.7,6.9,0.36,34.5,17.6,24.0,65.0,1.6,-0.1,40.0,2016-08-01 15:30:00,6.6,0.7,3.7,0.1
11.0,40.0,19.6,40.7,5.4,0.4,34.4,17.4,24.0,66.0,1.5,-0.1,40.0,2016-08-01 15:45:00,7.4,0.7,3.7,0.1
11.0,40.0,15.3,36.6,5.4,0.39,29.2,17.1,23.7,66.0,2.0,-0.1,42.0,2016-08-01 16:00:00,8.1,0.7,4.1,0.1
11.0,40.0,20.2,44.0,5.1,0.39,36.5,17.1,23.5,66.0,1.7,-0.1,37.0,2016-08-01 16:15:00,6.4,0.7,4.5,0.1
10.0,43.0,14.6,37.6,6.3,0.38,29.2,18.0,23.2,68.0,1.6,-0.1,36.0,2016-08-01 16:45:00,8.4,0.7,4.5,0.1
10.0,43.0,14.9,39.0,5.4,0.39,30.1,17.6,23.3,68.0,1.8,-0.1,34.0,2016-08-01 17:00:00,8.2,0.7,4.5,0.1
10.0,43.0,12.6,37.8,5.7,0.38,27.8,17.6,23.2,68.0,2.0,-0.1,43.0,2016-08-01 17:15:00,8.2,0.7,4.1,0.1
10.0,43.0,12.2,36.8,6.0,0.35,27.0,14.1,23.2,68.0,2.3,-0.1,44.0,2016-08-01 17:30:00,9.3,0.7,4.5,0.1
10.0,44.0,11.7,38.6,6.0,0.35,27.6,12.4,23.2,68.0,1.8,-0.1,35.0,2016-08-01 17:45:00,8.7,0.7,4.1,0.1
10.0,44.0,17.4,43.8,4.9,0.44,34.3,12.4,23.1,69.0,1.5,-0.1,32.0,2016-08-01 18:00:00,7.7,0.7,4.1,0.1
10.0,44.0,19.3,42.7,5.4,0.45,35.2,12.4,23.0,69.0,1.7,-0.1,37.0,2016-08-01 18:15:00,9.2,0.7,4.5,0.1
10.0,44.0,21.8,44.2,5.1,0.45,37.7,13.9,22.8,68.0,1.9,-0.1,41.0,2016-08-01 18:30:00,8.5,0.7,5.3,0.5
9.0,40.0,17.7,41.5,5.4,0.46,33.4,14.8,22.8,67.0,2.2,-0.1,42.0,2016-08-01 18:45:00,9.5,1.0,5.8,0.5
9.0,40.0,26.5,43.3,7.1,0.45,41.0,19.1,22.6,69.0,2.2,-0.1,42.0,2016-08-01 19:15:00,8.7,0.7,5.8,0.1
9.0,40.0,17.4,39.8,6.0,0.4,32.4,17.6,22.6,69.0,2.6,-0.1,41.0,2016-08-01 19:30:00,8.4,1.0,5.8,0.5
7.0,41.0,15.0,35.3,5.4,0.36,28.3,14.1,22.5,70.0,2.8,-0.1,52.0,2016-08-01 19:45:00,8.6,1.0,5.8,0.5
7.0,41.0,24.0,40.9,6.9,0.45,37.8,18.2,22.3,71.0,1.5,-0.1,39.0,2016-08-01 20:15:00,6.8,0.7,4.5,0.1
7.0,41.0,16.9,39.4,6.3,0.39,31.8,17.8,22.1,72.0,1.5,-0.1,36.0,2016-08-01 20:30:00,8.8,0.7,4.1,0.1
17.0,40.0,12.6,35.7,5.4,0.32,26.7,15.4,22.0,72.0,1.8,-0.1,37.0,2016-08-01 20:45:00,8.5,0.7,4.9,0.1
17.0,40.0,13.3,34.9,6.0,0.31,27.0,17.4,21.9,73.0,1.7,-0.1,36.0,2016-08-01 21:00:00,7.9,0.7,4.9,0.5
17.0,40.0,12.3,35.5,6.0,0.32,26.5,18.2,21.8,72.0,2.2,-0.1,36.0,2016-08-01 21:15:00,8.3,0.7,4.1,0.1
17.0,40.0,14.7,37.2,6.0,0.32,29.0,17.1,21.8,72.0,1.9,-0.1,35.0,2016-08-01 21:30:00,7.9,0.7,4.1,0.1
18.0,40.0,13.9,38.6,6.0,0.32,29.2,11.8,21.7,72.0,1.9,-0.1,35.0,2016-08-01 21:45:00,8.0,0.7,4.1,0.1
18.0,40.0,13.5,36.2,6.3,0.32,27.7,15.9,21.6,72.0,2.3,-0.1,39.0,2016-08-01 22:00:00,8.2,0.7,4.5,0.1
18.0,40.0,10.9,33.7,5.7,0.28,24.5,14.8,21.6,71.0,2.6,-0.1,43.0,2016-08-01 22:15:00,9.0,0.7,4.5,0.1
18.0,40.0,9.0,32.9,6.6,0.26,22.7,12.0,21.5,71.0,2.4,-0.1,42.0,2016-08-01 22:30:00,8.7,0.3,4.5,0.1
13.0,50.0,7.9,31.8,6.9,0.24,21.4,14.4,21.4,71.0,2.7,-0.1,42.0,2016-08-01 22:45:00,8.9,0.3,4.1,0.1
13.0,50.0,5.9,29.4,6.0,0.22,18.7,14.1,21.4,70.0,3.1,-0.1,40.0,2016-08-01 23:00:00,8.7,0.3,3.7,0.1
13.0,50.0,5.2,28.3,6.9,0.19,17.7,13.1,21.3,70.0,2.7,-0.1,37.0,2016-08-01 23:15:00,8.0,0.3,3.3,0.1
13.0,50.0,3.8,27.1,6.3,0.19,16.0,11.4,21.2,71.0,2.3,-0.1,34.0,2016-08-01 23:30:00,8.4,0.3,2.9,0.1
7.0,46.0,5.1,28.8,4.9,0.19,17.8,15.0,21.0,71.0,2.5,-0.1,39.0,2016-08-02 00:00:00,6.9,0.3,2.5,0.1
7.0,46.0,4.4,28.3,5.7,0.19,17.1,11.6,21.0,72.0,2.6,-0.1,41.0,2016-08-02 00:15:00,7.3,0.1,2.5,0.1
7.0,46.0,3.6,27.7,4.6,0.19,16.3,12.2,20.9,72.0,2.6,-0.1,42.0,2016-08-02 00:30:00,7.5,0.1,2.5,0.1
9.0,46.0,3.5,26.7,4.3,0.2,15.6,17.6,20.8,72.0,2.6,-0.1,53.0,2016-08-02 00:45:00,7.7,0.1,2.5,0.1
9.0,46.0,3.4,26.7,4.6,0.2,15.5,15.6,20.7,72.0,2.1,-0.1,46.0,2016-08-02 01:00:00,7.4,0.1,2.5,0.1
9.0,46.0,3.4,26.5,5.1,0.19,15.4,12.6,20.6,73.0,2.8,-0.1,47.0,2016-08-02 01:15:00,7.2,0.1,2.1,0.1
9.0,46.0,2.9,25.9,4.6,0.2,14.8,11.6,20.6,73.0,2.5,-0.1,43.0,2016-08-02 01:30:00,7.5,0.1,2.5,0.1
11.0,41.0,2.9,25.7,5.1,0.2,14.7,20.4,20.5,73.0,2.5,-0.1,43.0,2016-08-02 01:45:00,7.5,0.1,2.1,0.1
11.0,41.0,2.1,25.1,5.1,0.19,13.9,13.5,20.4,73.0,2.8,-0.1,37.0,2016-08-02 02:15:00,7.1,0.1,2.5,0.1
11.0,41.0,1.7,24.2,5.4,0.19,13.1,12.6,20.4,73.0,2.7,-0.1,48.0,2016-08-02 02:30:00,7.2,0.1,2.1,0.1
10.0,59.0,2.3,23.2,5.7,0.19,13.0,34.7,20.4,74.0,3.0,-0.1,40.0,2016-08-02 02:45:00,7.8,0.1,2.1,0.1
10.0,59.0,4.3,23.8,6.0,0.18,14.8,,20.4,74.0,2.4,-0.1,37.0,2016-08-02 03:00:00,7.1,0.1,2.1,0.1
10.0,59.0,3.6,25.1,5.4,0.16,14.9,17.1,20.3,74.0,2.8,-0.1,38.0,2016-08-02 03:15:00,7.3,0.1,2.1,0.1
10.0,59.0,3.5,24.6,5.1,0.22,14.6,20.1,20.3,74.0,2.8,-0.1,40.0,2016-08-02 03:30:00,7.7,0.1,2.1,0.1
7.0,46.0,3.6,25.7,5.1,0.22,15.1,19.5,20.3,74.0,2.2,-0.1,35.0,2016-08-02 03:45:00,7.3,0.1,2.1,0.1
7.0,46.0,4.4,26.3,4.9,0.21,16.1,12.6,20.2,74.0,1.7,-0.1,36.0,2016-08-02 04:00:00,6.8,0.1,2.1,0.1
7.0,46.0,6.8,29.4,5.1,0.22,19.4,11.4,20.2,74.0,1.8,-0.1,36.0,2016-08-02 04:15:00,6.8,0.1,2.1,0.1
7.0,46.0,5.2,29.8,4.9,0.21,18.3,11.8,20.2,74.0,1.9,-0.1,40.0,2016-08-02 04:30:00,7.5,0.1,2.5,0.1
14.0,44.0,5.4,29.6,4.3,0.21,18.4,21.9,20.2,74.0,1.7,-0.1,36.0,2016-08-02 04:45:00,7.3,0.1,2.5,0.1
14.0,44.0,6.4,31.4,4.6,0.21,20.1,13.5,20.1,74.0,1.8,-0.1,43.0,2016-08-02 05:00:00,6.6,0.1,2.9,0.1
14.0,44.0,7.8,32.0,4.9,0.21,21.5,12.6,20.1,74.0,2.2,-0.1,47.0,2016-08-02 05:15:00,7.1,0.1,2.9,0.1
14.0,44.0,5.9,31.0,4.9,0.22,19.5,12.6,20.1,74.0,2.4,-0.1,35.0,2016-08-02 05:30:00,7.6,0.1,2.9,0.1
15.0,50.0,5.8,30.8,4.6,0.22,19.3,20.6,20.0,74.0,2.4,-0.1,40.0,2016-08-02 05:45:00,7.5,0.1,2.9,0.1
15.0,50.0,7.5,32.7,4.9,0.22,21.5,15.6,20.0,74.0,2.7,-0.1,59.0,2016-08-02 06:00:00,6.7,0.1,3.3,0.1
15.0,50.0,9.2,33.9,4.6,0.24,23.4,16.9,20.1,74.0,2.4,-0.1,50.0,2016-08-02 06:30:00,7.0,0.1,2.9,0.1
19.0,61.0,8.4,33.5,4.3,0.26,22.7,25.9,20.0,74.0,2.3,-0.1,51.0,2016-08-02 06:45:00,7.1,0.3,2.9,0.1
19.0,61.0,8.3,32.5,4.0,0.26,21.9,21.2,19.9,74.0,2.1,-0.1,57.0,2016-08-02 07:00:00,7.1,0.1,2.9,0.1
19.0,61.0,8.7,34.7,3.4,0.25,23.4,18.6,20.0,74.0,2.1,-0.1,55.0,2016-08-02 07:15:00,6.8,0.1,2.9,0.1
19.0,61.0,11.5,33.5,3.4,0.25,24.9,31.9,20.0,74.0,2.3,-0.1,58.0,2016-08-02 07:30:00,7.1,0.1,2.9,0.1
21.0,55.0,8.4,33.5,3.7,0.25,22.5,38.6,20.0,74.0,2.1,-0.1,34.0,2016-08-02 07:45:00,7.3,0.3,2.9,0.1
21.0,55.0,7.4,33.9,3.7,0.24,22.0,29.8,20.1,73.0,3.0,-0.1,55.0,2016-08-02 08:00:00,7.1,0.3,2.9,0.1
21.0,55.0,8.6,32.5,4.0,0.24,22.2,32.4,20.2,72.0,2.9,-0.1,52.0,2016-08-02 08:15:00,6.5,0.3,2.9,0.1
12.0,61.0,8.7,32.5,3.4,0.26,22.3,53.8,20.3,72.0,2.7,-0.1,63.0,2016-08-02 08:45:00,6.8,0.3,2.5,0.1
12.0,61.0,7.6,31.0,4.3,0.25,20.8,28.1,20.4,71.0,3.1,-0.1,60.0,2016-08-02 09:00:00,6.8,0.3,2.5,0.1
12.0,61.0,7.0,30.6,3.7,0.25,20.1,19.7,20.5,71.0,2.9,-0.1,125.0,2016-08-02 09:15:00,7.1,0.3,2.1,0.1
12.0,61.0,4.3,28.3,3.7,0.22,17.0,47.6,20.6,71.0,2.8,-0.1,66.0,2016-08-02 09:30:00,8.1,0.3,2.1,0.1
9.0,49.0,6.4,27.9,3.4,,18.3,32.6,20.8,71.0,2.6,-0.1,95.0,2016-08-02 09:45:00,7.1,0.3,2.1,0.1
9.0,49.0,6.6,31.8,4.0,0.29,20.4,29.4,21.1,70.0,2.7,-0.1,149.0,2016-08-02 10:15:00,7.3,0.3,2.1,0.1
5.0,43.0,5.5,31.2,3.4,0.31,19.4,16.3,21.5,70.0,2.3,-0.1,140.0,2016-08-02 10:45:00,7.0,0.3,2.5,0.1
5.0,43.0,6.4,30.4,,0.34,19.7,16.1,21.8,69.0,2.5,-0.1,133.0,2016-08-02 11:00:00,7.3,0.7,2.9,0.1
5.0,43.0,5.9,31.2,,0.39,19.6,16.3,22.2,69.0,2.4,-0.1,137.0,2016-08-02 11:15:00,7.8,0.3,2.5,0.1
5.0,43.0,4.7,32.2,2.0,0.41,19.2,15.6,22.3,68.0,2.2,-0.1,198.0,2016-08-02 11:30:00,7.3,0.7,2.9,0.1
3.0,36.0,13.1,0.2,1.4,0.39,9.9,15.0,22.4,68.0,2.1,-0.1,237.0,2016-08-02 11:45:00,6.0,0.7,2.9,0.1
3.0,36.0,487.5,25.7,2.6,0.41,372.3,15.2,22.5,68.0,2.3,-0.1,104.0,2016-08-02 12:00:00,,0.3,2.9,0.1
3.0,36.0,7.5,34.9,4.6,0.44,22.6,15.2,22.9,66.0,2.2,-0.1,215.0,2016-08-02 12:15:00,6.2,0.7,3.3,0.1
3.0,36.0,7.9,35.3,5.4,0.43,23.1,15.0,23.2,64.0,2.1,-0.1,108.0,2016-08-02 12:30:00,6.6,0.7,3.3,0.1
10.0,43.0,8.6,37.8,5.4,0.44,24.8,16.5,23.6,63.0,2.4,-0.1,105.0,2016-08-02 12:45:00,6.1,0.3,3.7,0.1
10.0,43.0,7.1,38.8,6.3,0.4,24.3,16.5,23.8,61.0,3.0,-0.1,173.0,2016-08-02 13:00:00,6.5,0.7,3.7,0.1
10.0,43.0,6.3,35.9,6.0,0.39,22.2,15.0,24.1,61.0,2.8,-0.1,95.0,2016-08-02 13:15:00,7.2,0.7,3.7,0.1
10.0,43.0,5.1,35.3,5.7,0.39,21.0,9.9,24.4,61.0,2.5,-0.1,124.0,2016-08-02 13:30:00,6.9,0.3,3.7,0.1
8.0,49.0,6.0,35.7,6.0,0.38,21.9,6.4,24.4,61.0,2.1,-0.1,89.0,2016-08-02 13:45:00,6.8,0.3,3.3,0.1
8.0,49.0,5.1,36.4,6.6,0.39,21.5,7.3,23.9,62.0,2.3,-0.1,220.0,2016-08-02 14:00:00,6.8,0.3,2.9,0.1
8.0,49.0,8.6,38.0,5.7,0.4,24.9,7.5,23.7,63.0,2.1,-0.1,80.0,2016-08-02 14:15:00,5.9,0.3,3.3,0.1
8.0,49.0,7.5,37.0,5.4,0.4,23.6,6.0,23.7,63.0,2.1,-0.1,104.0,2016-08-02 14:30:00,7.4,0.3,3.7,0.1
17.0,39.0,9.8,40.5,5.4,0.41,27.0,9.6,23.6,63.0,1.9,-0.1,145.0,2016-08-02 15:00:00,6.7,0.7,3.7,0.1
17.0,39.0,9.8,40.9,5.4,0.41,27.1,17.1,23.6,63.0,2.1,-0.1,184.0,2016-08-02 15:15:00,7.6,0.7,4.1,0.1
17.0,39.0,8.7,39.6,5.4,0.4,25.8,20.4,23.5,63.0,2.1,-0.1,96.0,2016-08-02 15:30:00,8.0,0.7,4.5,0.5
8.0,42.0,9.5,44.6,5.7,0.46,28.8,13.7,24.1,64.0,1.2,-0.1,58.0,2016-08-02 16:00:00,6.7,1.4,6.2,4.3
